Brand,Model,Age,Kilometer,Engine,Max Power,Seats,Fuel Type_Code,Transmission_Code,Age_Squared,Km_per_Year,Power_per_Seat,Log_Price
Porsche,Cayman Base,11,127138,2700.0,325.0,5,2,0,121,11453.873873873874,64.99987000026,15.092580838350395
Porsche,Cayman Base,9,16787,2700.0,701.0,5,2,0,81,1844.7252747252749,140.1997196005608,15.263209942190636
Porsche,Cayman GTS,10,18507,3400.0,394.0,2,2,0,100,1832.3762376237623,196.99901500492496,15.60806987389632
Porsche,Cayman S,19,50010,3400.0,380.0,5,2,0,361,2618.324607329843,75.999848000304,14.921843300417335
Porsche,Cayman S,18,9424,3400.0,324.0,2,2,1,324,520.6629834254143,161.99919000404998,15.138066344570626
Porsche,Cayman S,11,53250,3400.0,325.0,2,2,0,121,4797.2972972972975,162.49918750406246,15.238414292964631
Porsche,Macan,4,26641,2000.0,375.0,5,2,0,16,6497.804878048781,74.9998500003,15.276822869938796
Porsche,Macan,4,34783,2000.0,434.0,5,2,0,16,8483.658536585366,86.7998264003472,15.40890729596021
Porsche,Macan,2,4707,2000.0,261.0,5,2,0,4,2241.4285714285716,52.199895600208805,15.625964360819344
Porsche,Macan Base,8,65339,2000.0,434.0,5,2,0,64,8066.543209876543,86.7998264003472,14.797139865846734
Porsche,Macan Base,7,140817,2000.0,434.0,5,2,0,49,19833.38028169014,86.7998264003472,14.663608526750796
Porsche,Macan Base,7,132449,2000.0,261.0,5,2,0,49,18654.78873239437,52.199895600208805,14.886751992419269
Porsche,Macan Base,7,59220,2000.0,434.0,5,2,0,49,8340.845070422536,86.7998264003472,15.23337650015191
Porsche,Macan Base,6,27000,1984.0,248.0,5,2,0,36,4426.229508196721,49.599900800198405,16.012735246411598
Porsche,Macan Base,3,20921,2000.0,434.0,5,2,0,9,6748.709677419354,86.7998264003472,15.425748350409046
Porsche,Macan Base,3,9000,1984.0,248.0,5,2,0,9,2903.2258064516127,49.599900800198405,16.02378508137718
Porsche,Macan GTS,2,10433,2900.0,434.0,5,2,0,4,4968.095238095238,86.7998264003472,15.905083230983568
Porsche,Macan S,10,129230,3000.0,261.0,5,2,0,100,12795.049504950495,52.199895600208805,14.509416450629384
Porsche,Macan S,10,113458,3000.0,340.0,5,2,0,100,11233.465346534655,67.999864000272,14.608548773807126
Porsche,Macan S,10,116402,3000.0,261.0,5,2,0,100,11524.950495049505,52.199895600208805,14.715794258147026
Porsche,Macan S,9,80467,3000.0,340.0,5,2,0,81,8842.527472527472,67.999864000272,14.914922859869773
Porsche,Macan S,9,74352,3000.0,261.0,5,2,0,81,8170.549450549451,52.199895600208805,15.057097304508934
Porsche,Macan S,7,65902,3000.0,375.0,5,2,0,49,9281.971830985916,74.9998500003,15.014013731092609
Porsche,Macan S,6,59063,3000.0,440.0,5,2,0,36,9682.459016393443,87.999824000352,15.223020028749438
Porsche,Macan S,5,35975,3000.0,434.0,5,2,0,25,7053.921568627451,86.7998264003472,15.33691715526681
Porsche,Macan S,5,31706,3000.0,375.0,7,2,0,25,6216.862745098039,53.57135204092566,15.356719735456144
Porsche,Macan S,5,45979,3000.0,434.0,5,2,0,25,9015.490196078432,86.7998264003472,15.356719735456144
Porsche,Macan S,5,46890,3000.0,434.0,5,2,0,25,9194.117647058823,86.7998264003472,15.402104318351688
Porsche,Macan S,5,38000,2995.0,349.0,5,2,0,25,7450.980392156864,69.7998604002792,15.830413711839864
Porsche,Macan S,3,32589,2900.0,434.0,7,2,0,9,10512.58064516129,61.99991142869796,15.55823750865745
Porsche,Macan Turbo,9,74030,3600.0,400.0,5,2,0,81,8135.1648351648355,79.99984000032,14.968990063610217
Porsche,Macan Turbo,4,23377,2900.0,440.0,5,2,0,16,5701.707317073171,87.999824000352,15.713405342615282
Porsche,Panamera 2,14,167371,3600.0,500.0,5,2,0,196,11870.283687943263,99.9998000004,14.371153321021156
Porsche,Panamera 2,14,59867,3600.0,500.0,5,2,0,196,4245.886524822695,99.9998000004,14.645590029034093
Porsche,Panamera 2,13,86904,3600.0,550.0,5,2,0,169,6633.893129770992,109.99978000044001,14.58950058753774
Porsche,Panamera 4,14,136794,3600.0,348.0,4,2,0,196,9701.702127659575,86.99978250054376,14.39945708117368
Porsche,Panamera 4,7,40044,3000.0,440.0,4,2,0,49,5640.0,109.9997250006875,15.422409449811894
Porsche,Panamera 4 Edition,9,109435,3600.0,348.0,5,2,0,81,12025.824175824177,69.5998608002784,14.826395213192335
Porsche,Panamera 4 Platinum Edition,3,17102,2900.0,348.0,5,2,0,9,5516.774193548387,69.5998608002784,15.92652355959665
Porsche,Panamera 4S,15,100975,4800.0,536.0,5,2,0,225,6687.086092715232,107.19978560042881,14.68481072541758
Porsche,Panamera 4S,8,68551,2900.0,550.0,5,2,0,64,8463.086419753086,109.99978000044001,15.688112568759593
Porsche,Panamera Base,7,68397,3000.0,330.0,5,2,0,49,9633.38028169014,65.999868000264,15.320369427089254
Porsche,Panamera Base,7,98170,3000.0,330.0,5,2,0,49,13826.760563380283,65.999868000264,15.38318874467895
Porsche,Panamera Edition,9,125440,3600.0,440.0,5,2,0,81,13784.615384615385,87.999824000352,14.732601369689169
Porsche,Panamera Edition,9,96560,3600.0,440.0,5,2,0,81,10610.989010989011,87.999824000352,15.138066344570626
Porsche,Panamera GTS,10,63569,4800.0,493.0,4,2,0,100,6293.960396039604,123.24969187577032,15.293929803945929
Porsche,Panamera GTS,9,68439,4800.0,493.0,5,2,0,81,7520.769230769231,98.5998028003944,15.524084232413767
Porsche,Panamera Platinum Edition,3,21726,2900.0,493.0,5,2,0,9,7008.387096774193,98.5998028003944,15.797300405633777
Porsche,Panamera S,13,78858,4800.0,570.0,4,2,0,169,6019.69465648855,142.49964375089064,15.057097304508934
Porsche,Panamera Turbo,15,101388,4800.0,771.0,5,2,0,225,6714.437086092716,154.1996916006168,14.98206214107969
Porsche,Panamera Turbo,10,75639,4800.0,771.0,4,2,0,100,7489.0099009901,192.7495181262047,15.24342683358311
Porsche,Panamera Turbo,10,108164,4800.0,771.0,4,2,0,100,10709.30693069307,192.7495181262047,15.28168553669874
Porsche,Panamera Turbo,7,48039,4000.0,550.0,5,2,0,49,6766.056338028169,109.99978000044001,15.828431749313074
Porsche,Taycan,3,3405,2157.8899663407597,402.0,5,1,0,9,1098.3870967741934,80.39983920032161,15.842241222012678
Porsche,Taycan 4S,3,12714,2157.8899663407597,536.0,5,1,0,9,4101.290322580645,107.19978560042881,16.013534926493346
Porsche,Taycan Base,4,11104,2157.8899663407597,402.0,5,1,0,16,2708.2926829268295,80.39983920032161,15.713417932777329
Porsche,Taycan Base,4,21475,2157.8899663407597,402.0,5,1,0,16,5237.804878048781,80.39983920032161,15.756238445123193
Porsche,Taycan Base,4,10919,2157.8899663407597,402.0,5,1,0,16,2663.1707317073174,80.39983920032161,16.0218337283905
Porsche,Taycan Base,3,15656,2157.8899663407597,402.0,5,1,0,9,5050.322580645161,80.39983920032161,15.820040092802651
Porsche,Taycan Turbo,5,33841,2157.8899663407597,402.0,5,1,0,25,6635.490196078432,80.39983920032161,15.905083230983568
Porsche,Taycan Turbo,5,28968,2157.8899663407597,938.0,5,1,0,25,5680.0,187.5996248007504,15.985364052698714
Porsche,Taycan Turbo,5,3341,2157.8899663407597,938.0,5,1,0,25,655.0980392156863,187.5996248007504,16.08497662061915
RAM,1500 Big Horn,11,199558,5700.0,395.0,5,2,0,121,17978.1981981982,78.99984200031601,14.544261823400735
RAM,1500 Big Horn,10,226112,5700.0,395.0,5,2,0,100,22387.326732673268,78.99984200031601,13.970461774419421
RAM,1500 Big Horn,5,40871,5700.0,395.0,5,2,0,25,8013.921568627452,78.99984200031601,15.098401098959547
RAM,1500 Big Horn,4,114212,5700.0,395.0,5,2,0,16,27856.58536585366,78.99984200031601,14.857764465621987
RAM,1500 Big Horn,4,56332,5700.0,395.0,5,2,0,16,13739.512195121952,78.99984200031601,15.044951673948255
RAM,1500 Big Horn,4,38624,5700.0,395.0,5,1,0,16,9420.48780487805,78.99984200031601,15.069073492116063
RAM,1500 Big Horn,4,79796,5700.0,395.0,5,2,0,16,19462.439024390245,78.99984200031601,15.0883156208796
RAM,1500 Big Horn,4,67270,3000.0,395.0,5,0,0,16,16407.317073170732,78.99984200031601,15.135841650141952
RAM,1500 Big Horn,3,24011,3600.0,395.0,5,2,0,9,7745.4838709677415,78.99984200031601,15.062887619897495
RAM,1500 Big Horn,3,31183,5700.0,395.0,5,2,0,9,10059.032258064515,78.99984200031601,15.157018827904476
RAM,1500 Big Horn,3,18456,5700.0,395.0,5,2,0,9,5953.548387096774,78.99984200031601,15.24749862751218
RAM,1500 Classic SLT,4,51647,3600.0,395.0,2,2,0,16,12596.829268292684,197.49901250493747,14.889975293803282
RAM,1500 Classic Tradesman,6,20062,5700.0,395.0,3,2,0,36,3288.852459016394,131.66622777924073,14.69852740320879
RAM,1500 Classic Warlock,6,59155,3600.0,395.0,5,1,0,36,9697.540983606557,78.99984200031601,14.795669961677044
RAM,1500 Classic Warlock,6,30577,3600.0,395.0,5,1,0,36,5012.622950819672,78.99984200031601,14.835218157836323
RAM,1500 Laramie,6,173348,5700.0,540.0,5,2,0,36,28417.70491803279,107.999784000432,14.884406318619451
RAM,1500 Laramie,5,34062,5700.0,540.0,5,2,0,25,6678.823529411765,107.999784000432,15.162325252405314
RAM,1500 Laramie,5,16830,5700.0,540.0,5,2,0,25,3300.0000000000005,107.999784000432,15.219441476654017
RAM,1500 Laramie,4,61174,5700.0,540.0,5,2,0,16,14920.48780487805,107.999784000432,15.144203083417876
RAM,1500 Laramie,4,38967,5700.0,400.0,5,2,0,16,9504.146341463416,79.99984000032,15.170856158798346
RAM,1500 Laramie,3,25117,5700.0,395.0,5,2,0,9,8102.258064516129,78.99984200031601,15.160023610402519
RAM,1500 Laramie,3,26741,5700.0,395.0,5,2,0,9,8626.129032258064,78.99984200031601,15.160023610402519
RAM,1500 Laramie,3,25333,5700.0,395.0,5,2,0,9,8171.935483870968,78.99984200031601,15.160023610402519
RAM,1500 Laramie,3,23554,5700.0,395.0,5,2,0,9,7598.064516129032,78.99984200031601,15.172983030255223
RAM,1500 Laramie,3,21626,5700.0,395.0,5,2,0,9,6976.129032258064,78.99984200031601,15.172983030255223
RAM,1500 Laramie,3,26947,5700.0,395.0,5,2,0,9,8692.58064516129,78.99984200031601,15.181530270403417
RAM,1500 Laramie,3,26046,5700.0,395.0,5,2,0,9,8401.935483870968,78.99984200031601,15.181530270403417
RAM,1500 Laramie,3,20825,5700.0,395.0,5,2,0,9,6717.741935483871,78.99984200031601,15.181530270403417
RAM,1500 Laramie,3,21668,5700.0,395.0,5,2,0,9,6989.677419354838,78.99984200031601,15.181530270403417
RAM,1500 Laramie,3,29050,5700.0,305.0,5,2,0,9,9370.967741935483,60.999878000244,15.20250067698849
RAM,1500 Laramie,3,54912,5700.0,305.0,5,2,0,9,17713.548387096773,60.999878000244,15.206555367814314
RAM,1500 Laramie,3,30006,5700.0,395.0,5,2,0,9,9679.354838709678,78.99984200031601,15.23740876270508
RAM,1500 Laramie,3,5666,5700.0,395.0,5,2,0,9,1827.741935483871,78.99984200031601,15.264679478479932
RAM,1500 Limited,6,141249,5700.0,395.0,5,1,0,36,23155.573770491803,78.99984200031601,15.115593494774327
RAM,1500 Limited,6,46671,5700.0,395.0,5,2,0,36,7650.983606557377,78.99984200031601,15.23337650015191
RAM,1500 Limited,5,71394,5700.0,540.0,5,2,0,25,13998.823529411766,107.999784000432,15.256500942616855
RAM,1500 Limited,4,35405,5700.0,540.0,5,2,0,16,8635.365853658537,107.999784000432,15.335094001103844
RAM,1500 Longhorn,6,122711,5700.0,540.0,5,2,0,36,20116.557377049183,107.999784000432,15.044853988879574
RAM,1500 Longhorn,2,6896,5700.0,305.0,5,2,0,4,3283.809523809524,60.999878000244,15.516319994781908
RAM,1500 Rebel,7,88192,5700.0,305.0,5,2,0,49,12421.408450704226,60.999878000244,14.94367226371662
RAM,1500 Rebel,6,74030,3600.0,540.0,5,1,0,36,12136.065573770493,107.999784000432,14.966355016804764
RAM,1500 Rebel,5,102797,5700.0,540.0,5,1,0,25,20156.274509803923,107.999784000432,15.066689701442137
RAM,1500 Rebel,5,92215,5700.0,540.0,5,2,0,25,18081.37254901961,107.999784000432,15.104164802082995
RAM,1500 Rebel,4,51499,5700.0,540.0,5,1,0,16,12560.731707317074,107.999784000432,15.261797105661469
RAM,1500 SLT,8,118592,5700.0,395.0,5,2,0,64,14640.987654320988,78.99984200031601,14.627240898440242
RAM,1500 SLT,8,72420,5700.0,395.0,5,2,0,64,8940.74074074074,78.99984200031601,14.732568195690947
RAM,1500 SLT,7,99460,3600.0,540.0,3,1,0,49,14008.450704225354,179.999400002,14.797139865846734
RAM,1500 Sport,13,182660,5700.0,540.0,5,2,0,169,13943.51145038168,107.999784000432,14.2162049710485
RAM,1500 Sport,8,67253,5700.0,395.0,6,2,0,64,8302.83950617284,65.83322361129399,15.080907946404409
RAM,1500 Tradesman/Express,8,64695,5700.0,395.0,5,2,0,64,7987.037037037037,78.99984200031601,14.509457918294979
RAM,1500 Tradesman/Express,8,115872,5700.0,395.0,6,2,0,64,14305.185185185186,65.83322361129399,14.517756716980747
RAM,1500 Tradesman/Express,8,42276,3600.0,395.0,6,1,0,64,5219.259259259259,65.83322361129399,14.56248519421092
RAM,2500 Big Horn,11,200685,6400.0,383.0,6,2,0,121,18079.72972972973,63.833226944621764,14.732601369689169
RAM,2500 Big Horn,9,144036,6400.0,430.0,5,2,0,81,15828.131868131868,85.99982800034401,14.886751992419269
RAM,2500 Big Horn,9,153072,6700.0,430.0,5,0,0,81,16821.098901098903,85.99982800034401,15.10737802406895
RAM,2500 Big Horn,7,44802,6400.0,410.0,5,2,0,49,6310.140845070423,81.999836000328,15.061617136051742
RAM,2500 Big Horn,6,156106,6700.0,410.0,3,0,0,36,25591.14754098361,136.6662111126296,15.138066344570626
RAM,2500 Big Horn,5,82076,6400.0,430.0,3,2,0,25,16093.333333333334,143.33285555714815,15.135841650141952
RAM,2500 Big Horn,4,73816,6400.0,410.0,5,2,0,16,18003.90243902439,81.999836000328,15.102991811184735
RAM,2500 Laramie,8,189706,6700.0,410.0,5,0,0,64,23420.493827160495,81.999836000328,15.069073492116063
RAM,2500 Laramie,8,108603,6400.0,410.0,5,2,0,64,13407.77777777778,81.999836000328,15.170856158798346
RAM,2500 Laramie,7,158761,6700.0,410.0,5,0,0,49,22360.704225352114,81.999836000328,15.370059455993045
RAM,2500 Laramie,6,104607,6700.0,410.0,3,0,0,36,17148.688524590165,136.6662111126296,15.50579104271027
RAM,2500 Laramie,6,29815,6700.0,420.0,3,0,0,36,4887.704918032787,139.9995333348889,15.550896834397394
RAM,2500 Longhorn,10,116194,6700.0,385.0,5,0,0,100,11504.356435643565,76.99984600030801,15.292216986333107
RAM,2500 Powerwagon,12,135539,5700.0,410.0,5,2,0,144,11201.570247933885,81.999836000328,14.608548773807126
RAM,2500 SLT,11,135989,6400.0,410.0,3,2,0,121,12251.261261261261,136.6662111126296,14.857764465621987
RAM,2500 SLT,10,240001,6700.0,430.0,5,0,0,100,23762.475247524755,85.99982800034401,14.886751992419269
RAM,2500 SLT,8,138403,6700.0,410.0,5,0,0,64,17086.79012345679,81.999836000328,15.04497594750007
RAM,2500 SLT,7,109218,6400.0,410.0,5,2,0,49,15382.81690140845,81.999836000328,14.92871617743955
RAM,2500 Tradesman,7,102595,6400.0,410.0,3,2,0,49,14450.0,136.6662111126296,14.914922859869773
RAM,2500 Tradesman,7,83686,6700.0,410.0,3,0,0,49,11786.760563380281,136.6662111126296,15.24342683358311
RAM,2500 Tradesman,5,65983,6400.0,410.0,3,2,0,25,12937.843137254902,136.6662111126296,15.14944579374265
RAM,2500 Tradesman,4,55305,6400.0,410.0,5,2,0,16,13489.024390243903,81.999836000328,15.202604849054858
RAM,2500 Tradesman,3,2092,6400.0,410.0,3,2,0,9,674.8387096774194,136.6662111126296,15.202604849054858
RAM,3500 Laramie,12,171210,6700.0,385.0,5,0,0,144,14149.586776859505,76.99984600030801,15.090275693777453
RAM,3500 Laramie,3,26792,6700.0,410.0,5,0,0,9,8642.58064516129,81.999836000328,15.5940696172158
RAM,3500 SLT,8,253104,6700.0,410.0,5,0,0,64,31247.40740740741,81.999836000328,14.827881355023116
RAM,3500 Tradesman,4,91732,6700.0,420.0,3,0,0,16,22373.658536585368,139.9995333348889,15.282647537513002
RAM,3500 Tradesman,2,4812,6700.0,410.0,5,0,0,4,2291.4285714285716,81.999836000328,15.578469409123178
RAM,ProMaster 2500 High Roof,7,16639,3600.0,280.0,5,2,0,49,2343.5211267605637,55.999888000224004,14.94205151834383
RAM,ProMaster 2500 High Roof,6,50986,3600.0,280.0,5,2,0,36,8358.360655737706,55.999888000224004,14.842949385100411
RAM,ProMaster 2500 High Roof,6,141622,3600.0,280.0,3,2,0,36,23216.721311475412,93.33302222325925,15.017780212754081
RAM,ProMaster 2500 Window Van High Roof,9,80065,3600.0,280.0,5,2,0,81,8798.351648351649,55.999888000224004,15.50579104271027
RAM,ProMaster 3500 High Roof,4,237915,3600.0,420.0,5,2,0,16,58028.04878048781,83.999832000336,14.81761635152818
RAM,ProMaster 3500 High Roof,4,29773,3600.0,420.0,5,2,0,16,7261.707317073171,83.999832000336,15.067882307086178
RAM,ProMaster 3500 Tradesman,11,230763,3600.0,280.0,2,2,0,121,20789.45945945946,139.99930000349997,13.896353868147001
Renault,Captur 1.5 Diesel RXT,8,50000,1461.0,108.0,5,0,1,64,6172.83950617284,21.599956800086403,13.710151153416941
Renault,Captur 1.5 Diesel RXT,7,12000,1461.0,108.0,5,0,1,49,1690.1408450704225,21.599956800086403,14.05058347065728
Renault,Duster 110 PS RxL,9,65000,1461.0,108.0,5,0,1,81,7142.857142857143,21.599956800086403,13.444448325847754
Renault,Duster 110 PS RXL 4X2 AMT,8,67000,1461.0,108.0,5,0,0,64,8271.604938271605,21.599956800086403,13.560619598657233
Renault,Duster 110 PS RxL Diesel,11,72000,1461.0,108.0,5,0,1,121,6486.486486486487,21.599956800086403,12.959846800844963
Renault,Duster 110 PS RXZ 4X2 AMT Diesel,9,35000,1461.0,108.0,5,0,0,81,3846.153846153846,21.599956800086403,13.444448325847754
Renault,Duster 110 PS RXZ 4X2 MT Diesel,9,2000000,1461.0,108.0,5,0,1,81,219780.21978021978,21.599956800086403,13.017005083966255
Renault,Duster 110 PS RxZ Diesel,11,70000,1461.0,108.0,5,0,1,121,6306.306306306306,21.599956800086403,12.936036208848487
Renault,Duster 110PS Diesel RxL,13,120000,1461.0,108.0,5,0,1,169,9160.30534351145,21.599956800086403,12.899222326086994
Renault,Duster 110PS Diesel RxL,13,110000,1461.0,108.0,5,0,1,169,8396.946564885497,21.599956800086403,13.122365377402328
Renault,Duster 110PS Diesel RxL,12,100000,1461.0,108.0,5,0,1,144,8264.462809917355,21.599956800086403,12.75130259456002
Renault,Duster 110PS Diesel RxL,12,81000,1461.0,108.0,5,0,1,144,6694.214876033058,21.599956800086403,12.793862088206213
Renault,Duster 110PS Diesel RxL,12,126000,1461.0,108.0,5,0,1,144,10413.223140495867,21.599956800086403,13.161586013632684
Renault,Duster 110PS Diesel RxL,11,123000,1461.0,108.0,5,0,1,121,11081.081081081082,21.599956800086403,12.899222326086994
Renault,Duster 110PS Diesel RxL,11,133000,1461.0,108.0,5,0,1,121,11981.981981981982,21.599956800086403,13.017005083966255
Renault,Duster 110PS Diesel RxL,11,68000,1461.0,108.0,5,0,1,121,6126.126126126126,21.599956800086403,13.122365377402328
Renault,Duster 110PS Diesel RxL,11,116000,1461.0,108.0,5,0,1,121,10450.450450450451,21.599956800086403,13.304686600863562
Renault,Duster 110PS Diesel RxL,11,90000,1461.0,108.0,5,0,1,121,8108.108108108108,21.599956800086403,13.3374763699232
Renault,Duster 110PS Diesel RxL,10,136000,1461.0,108.0,5,0,1,100,13465.346534653465,21.599956800086403,13.304686600863562
Renault,Duster 110PS Diesel RxL,9,80000,1461.0,108.0,5,0,1,81,8791.208791208792,21.599956800086403,13.217675375388819
Renault,Duster 110PS Diesel RxL AMT,8,50000,1461.0,108.0,5,0,0,64,6172.83950617284,21.599956800086403,13.652992804936396
Renault,Duster 110PS Diesel RxL Explore,9,30000,1461.0,108.0,5,0,1,81,3296.703296703297,21.599956800086403,13.384729180332174
Renault,Duster 110PS Diesel RxZ,13,110000,1461.0,108.0,5,0,1,169,8396.946564885497,21.599956800086403,12.676079399771027
Renault,Duster 110PS Diesel RxZ,13,105000,1461.0,108.0,5,0,1,169,8015.26717557252,21.599956800086403,12.765691290604371
Renault,Duster 110PS Diesel RxZ,13,100000,1461.0,108.0,5,0,1,169,7633.587786259543,21.599956800086403,12.834683971615659
Renault,Duster 110PS Diesel RxZ,13,90000,1461.0,108.0,5,0,1,169,6870.229007633588,21.599956800086403,13.017005083966255
Renault,Duster 110PS Diesel RxZ,13,100000,1461.0,108.0,5,0,1,169,7633.587786259543,21.599956800086403,13.017005083966255
Renault,Duster 110PS Diesel RxZ,13,55735,1461.0,108.0,5,0,1,169,4254.580152671756,21.599956800086403,13.081543466215237
Renault,Duster 110PS Diesel RxZ,13,86000,1461.0,108.0,5,0,1,169,6564.885496183207,21.599956800086403,13.217675375388819
Renault,Duster 110PS Diesel RxZ,12,56429,1461.0,108.0,5,0,1,144,4663.553719008265,21.599956800086403,13.171155446333852
Renault,Duster 110PS Diesel RxZ,12,120000,1461.0,108.0,5,0,1,144,9917.355371900827,21.599956800086403,13.384729180332174
Renault,Duster 110PS Diesel RxZ,11,188000,1461.0,108.0,5,0,1,121,16936.936936936938,21.599956800086403,12.92391243868049
Renault,Duster 110PS Diesel RxZ,11,114000,1461.0,108.0,5,0,1,121,10270.27027027027,21.599956800086403,13.304686600863562
Renault,Duster 110PS Diesel RxZ,11,80000,1461.0,108.0,5,0,1,121,7207.207207207208,21.599956800086403,13.384729180332174
Renault,Duster 110PS Diesel RxZ,10,60000,1461.0,108.0,5,0,1,100,5940.594059405941,21.599956800086403,13.304686600863562
Renault,Duster 110PS Diesel RxZ,10,160000,1461.0,108.0,5,0,1,100,15841.584158415842,21.599956800086403,13.304686600863562
Renault,Duster 110PS Diesel RxZ,8,50000,1461.0,108.0,5,0,1,64,6172.83950617284,21.599956800086403,13.68767832281738
Renault,Duster 110PS Diesel RxZ,7,26000,1461.0,108.0,5,0,1,49,3661.971830985916,21.599956800086403,13.76421831620775
Renault,Duster 110PS Diesel RxZ,7,18000,1461.0,108.0,5,0,1,49,2535.211267605634,21.599956800086403,13.864301674514206
Renault,Duster 110PS Diesel RxZ,7,12000,1461.0,108.0,5,0,1,49,1690.1408450704225,21.599956800086403,14.038654909278163
Renault,Duster 110PS Diesel RXZ Optional with Nav,11,80000,1461.0,108.0,5,0,1,121,7207.207207207208,21.599956800086403,13.030248088496522
Renault,Duster 110PS Diesel RxZ Plus,12,109000,1461.0,108.0,5,0,1,144,9008.264462809917,21.599956800086403,13.161586013632684
Renault,Duster 4x4,11,132000,1461.0,108.0,5,0,1,121,11891.891891891892,21.599956800086403,13.235693848424024
Renault,Duster 4x4,11,129000,1461.0,108.0,5,0,1,121,11621.621621621622,21.599956800086403,13.384729180332174
Renault,Duster 85 PS RxL,10,75000,1461.0,84.0,5,0,1,100,7425.742574257426,16.799966400067202,12.959846800844963
Renault,Duster 85 PS RxL,10,98000,1461.0,84.0,5,0,1,100,9702.970297029704,16.799966400067202,13.102162710901053
Renault,Duster 85 PS RxL Diesel,12,99000,1461.0,84.0,5,0,1,144,8181.818181818182,16.799966400067202,12.54254845357358
Renault,Duster 85 PS RxL Diesel,11,48000,1461.0,84.0,5,0,1,121,4324.324324324324,16.799966400067202,13.171155446333852
Renault,Duster 85 PS RXS 4X2 MT Diesel,7,24000,1461.0,84.0,5,0,1,49,3380.281690140845,16.799966400067202,13.774689605110144
Renault,Duster 85 PS Sandstorm Edition Diesel,8,81000,1461.0,84.0,5,0,1,64,10000.0,16.799966400067202,13.345508528717259
Renault,Duster 85PS Diesel RxE,11,120000,1461.0,84.0,5,0,1,121,10810.810810810812,16.799966400067202,13.122365377402328
Renault,Duster 85PS Diesel RxE,11,120000,1461.0,84.0,5,0,1,121,10810.810810810812,16.799966400067202,13.161586013632684
Renault,Duster 85PS Diesel RxE,10,130000,1461.0,84.0,5,0,1,100,12871.287128712871,16.799966400067202,13.217675375388819
Renault,Duster 85PS Diesel RxE,9,40000,1461.0,84.0,5,0,1,81,4395.604395604396,16.799966400067202,13.151924121391561
Renault,Duster 85PS Diesel RxE,9,90000,1461.0,84.0,5,0,1,81,9890.10989010989,16.799966400067202,13.304686600863562
Renault,Duster 85PS Diesel RxE,8,120000,1461.0,84.0,5,0,1,64,14814.814814814816,16.799966400067202,13.384729180332174
Renault,Duster 85PS Diesel RxE Adventure,10,67303,1461.0,84.0,5,0,1,100,6663.663366336634,16.799966400067202,13.304686600863562
Renault,Duster 85PS Diesel RxL,11,80000,1461.0,84.0,5,0,1,121,7207.207207207208,16.799966400067202,13.081543466215237
Renault,Duster 85PS Diesel RxL,11,40000,1461.0,84.0,5,0,1,121,3603.603603603604,16.799966400067202,13.25339339419516
Renault,Duster 85PS Diesel RxL,10,75000,1461.0,84.0,5,0,1,100,7425.742574257426,16.799966400067202,13.091904169919621
Renault,Duster 85PS Diesel RxL,10,60000,1461.0,84.0,5,0,1,100,5940.594059405941,16.799966400067202,13.217675375388819
Renault,Duster 85PS Diesel RxL,9,50000,1461.0,84.0,5,0,1,81,5494.505494505494,16.799966400067202,13.190023895035274
Renault,Duster 85PS Diesel RxL,8,48406,1461.0,84.0,5,0,1,64,5976.04938271605,16.799966400067202,13.527829818844937
Renault,Duster 85PS Diesel RxL Explore,9,120000,1461.0,84.0,5,0,1,81,13186.813186813188,16.799966400067202,13.377007146164305
Renault,Duster 85PS Diesel RxL Option,13,80000,1461.0,84.0,5,0,1,169,6106.8702290076335,16.799966400067202,13.017005083966255
Renault,Duster 85PS Diesel RxL Optional,13,100000,1461.0,84.0,5,0,1,169,7633.587786259543,16.799966400067202,12.899222326086994
Renault,Duster 85PS Diesel RxL Optional,13,90000,1461.0,84.0,5,0,1,169,6870.229007633588,16.799966400067202,13.208542908506082
Renault,Duster 85PS Diesel RxL Optional,12,96000,1461.0,84.0,5,0,1,144,7933.884297520662,16.799966400067202,12.899222326086994
Renault,Duster 85PS Diesel RxL Optional,12,44500,1461.0,84.0,5,0,1,144,3677.685950413223,16.799966400067202,12.899222326086994
Renault,Duster 85PS Diesel RxL Optional,12,250000,1461.0,84.0,5,0,1,144,20661.15702479339,16.799966400067202,13.07107218827772
Renault,Duster 85PS Diesel RxL Optional,12,95000,1461.0,84.0,5,0,1,144,7851.239669421488,16.799966400067202,13.102162710901053
Renault,Duster 85PS Diesel RxL Optional,12,100600,1461.0,84.0,5,0,1,144,8314.04958677686,16.799966400067202,13.217675375388819
Renault,Duster 85PS Diesel RxL Optional,12,80000,1461.0,84.0,5,0,1,144,6611.570247933884,16.799966400067202,13.279368835614243
Renault,Duster 85PS Diesel RxL Optional with Nav,12,152186,1461.0,84.0,5,0,1,144,12577.355371900827,16.799966400067202,12.959846800844963
Renault,Duster 85PS Diesel RxL Plus,12,100000,1461.0,84.0,5,0,1,144,8264.462809917355,16.799966400067202,12.691583538230217
Renault,Duster 85PS Diesel RxL Plus,10,140000,1461.0,84.0,5,0,1,100,13861.386138613861,16.799966400067202,13.3374763699232
Renault,Duster 85PS Diesel RxS,8,50000,1461.0,84.0,5,0,1,64,6172.83950617284,16.799966400067202,13.617059619240436
Renault,Duster 85PS Diesel RxZ,11,69000,1461.0,84.0,5,0,1,121,6216.216216216217,16.799966400067202,12.959846800844963
