Brand,Model,Year,Age,Kilometer,Fuel Type,Engine,Max Power,Transmission,Seats,Price
Toyota,Avalon Limited,2008,17,179120,Petrol,3500,268,Automatic,5,658860
BMW,M3 Base,2011,14,158037,Petrol,4000,414,Automatic,5,2251800
Porsche,Panamera Base,2018,7,68397,Petrol,3000,330,Automatic,5,4503517
Jeep,Wrangler Sport,2001,24,275197,Petrol,4000,190,Manual,4,1251000
Honda,Passport TrailSport,2023,2,18747,Petrol,3500,285,Automatic,5,3335917
Mercedes-Benz,SL-Class SL 550,2013,12,40126,Petrol,4600,550,Automatic,2,3356850
Audi,RS 4 Base,2007,18,160562,Petrol,4200,450,Manual,5,2501583
Toyota,Avalon Limited,2022,3,26000,Petrol,3500,301,Automatic,5,3285126
Mercedes-Benz,E-Class E 350 4MATIC,2008,17,108228,Petrol,3500,313,Automatic,5,992460
GMC,Yukon Denali,2021,4,48316,Petrol,6200,420,Automatic,5,6213300
Porsche,Panamera 4S,2017,8,68551,Petrol,2900,550,Automatic,5,6505200
Ford,Explorer XLT,2021,4,54243,Petrol,2300,400,Automatic,7,3085383
Land,Rover LR4 HSE LUX Landmark Edition,2016,9,101871,Petrol,3000,380,Automatic,7,2585400
Acura,TLX Type S w/Performance Tire,2023,2,7564,Petrol,3000,355,Automatic,5,4336800
Toyota,Tacoma Base,2020,5,43864,Petrol,3500,278,Automatic,5,3586033
Hummer,H3 Base,2010,15,172973,Petrol,3700,300,Automatic,7,1125900
Tesla,Model 3 Long Range,2018,7,99296,Other,,287,Automatic,5,2160060
Jeep,Wrangler Unlimited Sahara,2017,8,205996,Petrol,3600,285,Automatic,5,2235120
Chevrolet,Camaro 2SS,2018,7,41843,Petrol,6200,455,Automatic,4,3252600
Audi,S6 4.0T,2015,10,119091,Petrol,4000,560,Automatic,5,2497830
Audi,TT RS Base,2012,13,88353,Petrol,2500,360,Manual,5,2410260
INFINITI,QX56 Base,2012,13,228164,Petrol,5600,400,Automatic,7,959100
Volkswagen,New Beetle GLS,2001,24,101791,Petrol,2000,150,Automatic,4,1000800
Audi,Q5 S line Premium Plus,2022,3,22362,Other,2000,362,Automatic,5,3752833
Lamborghini,Aventador LP750-4 Superveloce,2017,8,17146,Petrol,6500,740,Automatic,5,37529249
Ford,F-250 XL,2014,11,57775,Other,6200,430,Automatic,2,2326860
GMC,Yukon XL Denali,2022,3,77741,Petrol,6200,420,Automatic,8,6004717
Audi,A4 2.0T Premium,2012,13,201168,Petrol,2000,339,Automatic,5,875700
Tesla,Model S P100D,2017,8,165762,Other,,503,Automatic,5,3002400
Mazda,CX-30 Premium Package,2021,4,72908,Petrol,2500,250,Automatic,5,2116859
Lexus,ES 350 Base,2016,9,86743,Petrol,3500,350,Automatic,5,2293500
Jeep,Wrangler Sahara,2008,17,86904,Petrol,3800,285,Automatic,5,1668000
Chevrolet,Avalanche 1500 LTZ,2007,18,207605,Petrol,6000,320,Automatic,5,1497030
Jeep,Grand Cherokee L Laredo,2022,3,16467,Petrol,3600,357,Automatic,7,3723476
Acura,MDX w/Advance Package,2023,2,5967,Petrol,3500,290,Automatic,5,4920433
Nissan,Pathfinder SL,2018,7,268760,Petrol,3500,284,Automatic,7,1209300
Tesla,Model X Long Range,2019,6,59546,Other,,422,Automatic,5,4837200
Subaru,Impreza Premium,2022,3,16768,Petrol,2000,271,Automatic,5,2084833
Audi,A8 4.0T,2014,11,154880,Petrol,4000,520,Automatic,5,1876500
Subaru,Ascent Limited 7-Passenger,2022,3,20439,Petrol,2400,260,Automatic,8,3210900
Chevrolet,Avalanche 1500 LT,2007,18,392679,Other,5300,320,Automatic,6,1409460
Porsche,Cayenne S,2015,10,199558,Petrol,3600,520,Automatic,5,2085000
BMW,335 i,2009,16,197949,Petrol,3000,306,Automatic,5,1251000
GMC,Sierra 1500 Limited Elevation,2022,3,40073,Petrol,2700,355,Automatic,5,4161660
Ford,Explorer Sport,2016,9,153692,Petrol,3500,365,Automatic,7,1668000
Cadillac,Escalade ESV Sport,2021,4,6893,Petrol,6200,420,Automatic,5,40031583
Lexus,LX 570 Three-Row,2021,4,77731,Petrol,5700,383,Automatic,5,6838800
BMW,M3 Base,2008,17,151278,Petrol,4000,414,Manual,5,2168317
Nissan,Xterra Pro-4X,2011,14,294509,Petrol,4000,261,Automatic,5,1000800
Ford,Fusion Hybrid SE Hybrid,2013,12,203139,Other,2000,240,Automatic,5,959100
Volkswagen,Golf GTI 2.0T SE 4-Door,2016,9,141448,Petrol,2000,220,Manual,5,1334400
Cadillac,CTS-V Base,2012,13,72420,Petrol,6200,556,Automatic,5,3461100
Aston,Martin Vantage Base,2022,3,1646,Petrol,4000,503,Automatic,2,13085460
Lexus,GX 460 Base,2015,10,170590,Petrol,4600,301,Automatic,5,3127500
GMC,Acadia SLT-1,2019,6,82559,Petrol,2500,310,Automatic,7,2126700
Ford,Bronco Sport Big Bend,2021,4,48563,Petrol,1500,181,Automatic,5,2416849
Nissan,Titan SV,2021,4,44415,Petrol,5600,400,Automatic,5,3326326
Volkswagen,Jetta SportWagen SE,2012,13,172199,Petrol,2500,200,Automatic,5,792217
Land,Rover Range Rover 5.0L V8 Supercharged,2019,6,28163,Petrol,5000,575,Automatic,5,5421000
RAM,2500 Laramie,2017,8,189706,Diesel,6700,410,Automatic,5,3502800
Nissan,Murano SL,2010,15,223215,Petrol,3500,265,Automatic,5,583800
Cadillac,Escalade ESV Base,2009,16,244729,Other,6200,403,Automatic,7,1029990
BMW,428 i xDrive SULEV,2016,9,123919,Petrol,2000,240,Automatic,4,2251717
Ford,Focus RS Base,2017,8,41843,Petrol,2300,350,Manual,5,3085800
Lexus,CT 200h Premium,2014,11,211145,Other,1800,136,Automatic,5,1167600
Buick,Enclave Leather,2017,8,134026,Petrol,3600,328,Automatic,7,1717957
BMW,M3 Base,2015,10,94951,Petrol,3000,431,Manual,5,4461900
Volkswagen,Arteon 2.0T SEL R-Line,2020,5,24945,Petrol,2000,316,Automatic,5,2502000
BMW,X6 xDrive35i,2013,12,144841,Petrol,3000,547,Automatic,5,1663830
INFINITI,G35 Base,2006,19,151278,Petrol,3500,550,Automatic,5,916983
Hummer,H2 Base,2008,17,102595,Petrol,6200,393,Automatic,7,4587000
Mercedes-Benz,C-Class C 300 4MATIC Luxury,2011,14,153692,Petrol,3000,228,Automatic,5,1333566
Acura,ILX Premium Package,2019,6,60994,Petrol,2400,201,Automatic,5,2168400
Porsche,911 GT3,2015,10,21324,Petrol,3800,502,Automatic,2,12918660
RAM,1500 Longhorn,2019,6,122711,Petrol,5700,540,Automatic,5,3418983
BMW,M3 Base,2001,24,130357,Petrol,3200,343,Manual,5,3252600
Chevrolet,Suburban LT,2022,3,60843,Petrol,5300,355,Automatic,5,5078560
Dodge,Ram 2500 ST,2010,15,243886,Petrol,5700,405,Automatic,3,1476180
Chevrolet,Camaro 2SS,2012,13,97116,Petrol,6200,426,Automatic,5,2247630
Dodge,Challenger SE,2010,15,145331,Petrol,3500,250,Automatic,5,1000800
Jeep,Grand Cherokee L Limited,2022,3,21364,Petrol,3600,357,Automatic,7,3552757
Chevrolet,Camaro 2SS,2018,7,13937,Petrol,6200,455,Automatic,4,3753000
Ford,F-350 Lariat,2021,4,45416,Diesel,6700,500,Automatic,6,6138240
Ford,F-250 King Ranch,2015,10,157233,Diesel,6700,440,Automatic,5,3331830
Chevrolet,Corvette Stingray w/3LT,2023,2,6759,Petrol,6200,490,Automatic,5,8173200
Bentley,Continental GT V8 First Edition,2020,5,44102,Petrol,4000,771,Automatic,5,16679249
Lincoln,MKC Reserve,2016,9,160934,Petrol,2000,285,Automatic,5,2001600
Ford,Excursion Limited,2001,24,536491,Diesel,7300,310,Automatic,9,1417800
Land,Rover Discovery SE,2018,7,101863,Petrol,3000,360,Automatic,7,2501416
Land,Rover Defender V8,2022,3,4828,Petrol,5000,626,Automatic,7,8048100
Chevrolet,Silverado 1500 2LT,2014,11,165125,Other,5300,420,Automatic,3,2126700
Mercedes-Benz,AMG G 63 Base,2017,8,64052,Petrol,5500,585,Automatic,5,8256600
Ford,F-250 XLT,2019,6,199558,Other,6200,500,Automatic,2,3344340
Tesla,Model 3 Base,2022,3,19441,Other,,460,Automatic,5,3064950
Lexus,LX 570 Three-Row,2018,7,63247,Petrol,5700,383,Automatic,5,5796300
INFINITI,QX60 Luxe,2019,6,82076,Petrol,3500,295,Automatic,7,2418600
Rivian,R1S Adventure Package,2023,2,402,Other,,835,Automatic,7,8131500
Land,Rover Range Rover Sport 3.0L Supercharged HSE,2017,8,107826,Petrol,3000,518,Automatic,5,3002317
INFINITI,QX60 Base,2014,11,153531,Petrol,3500,268,Automatic,5,1183863
Hyundai,Sonata GLS,2013,12,220465,Petrol,2400,198,Automatic,5,917400
Toyota,Tundra Limited,2022,3,6371,Petrol,3400,437,Automatic,5,4587000
Jeep,Grand Cherokee Limited,2020,5,76444,Petrol,3600,707,Automatic,5,2585400
Ford,F-350 Lariat Crew Cab Super Duty DRW,2005,20,284356,Diesel,6000,500,Automatic,5,1084200
Tesla,Model 3 Performance,2021,4,53108,Other,,455,Automatic,5,4587000
Mercedes-Benz,CLS-Class CLS 550,2014,11,55683,Petrol,4700,550,Automatic,4,2293500
RAM,2500 SLT,2014,11,135989,Petrol,6400,410,Automatic,3,2835600
Kia,Sorento Hybrid EX,2022,3,58097,Other,1600,227,Automatic,5,3127500
Hyundai,Genesis 3.8,2015,10,148421,Petrol,3800,420,Automatic,4,1417800
Jeep,Compass Latitude,2020,5,28163,Petrol,2400,285,Automatic,5,2142963
Ford,Fusion SE,2011,14,183985,Petrol,2500,263,Automatic,5,500400
Toyota,FJ Cruiser Base,2014,11,148059,Petrol,4000,264,Automatic,5,2293500
BMW,430 Gran Coupe i xDrive,2018,7,46711,Petrol,2000,425,Automatic,5,2501833
Dodge,Durango SRT 392,2021,4,27359,Petrol,6400,475,Automatic,5,5421000
Hyundai,Santa Fe GLS,2015,10,155263,Petrol,3300,290,Automatic,7,1084200
Volkswagen,Atlas 3.6L SEL Premium,2021,4,58437,Petrol,3600,276,Automatic,5,3263192
Land,Rover Range Rover Sport 5.0L Supercharged Dynamic,2016,9,91478,Petrol,5000,626,Automatic,5,2919000
Nissan,Murano SV,2021,4,38104,Petrol,3500,260,Automatic,5,2461134
Buick,Envision Essence,2020,5,43999,Petrol,2500,228,Automatic,5,2643780
Chevrolet,Silverado 1500 RST,2020,5,42128,Petrol,5300,420,Automatic,5,3501632
Pontiac,Solstice GXP,2009,16,196900,Petrol,2000,300,Automatic,2,834000
BMW,640 Gran Coupe i xDrive,2015,10,157715,Petrol,3000,532,Automatic,5,1876500
Tesla,Model 3 Standard Range Plus,2019,6,51982,Other,,450,Automatic,5,2418600
MINI,Countryman Cooper S,2019,6,30573,Petrol,2000,306,Automatic,5,2230950
Porsche,Boxster GTS,2016,9,64937,Petrol,3400,400,Automatic,2,5670783
Ford,Expedition EL King Ranch,2011,14,252435,Other,5400,400,Automatic,8,1192620
Bentley,Continental GT GT Speed,2022,3,3088,Petrol,,650,Automatic,5,24185249
BMW,X5 M Base,2017,8,99414,Petrol,4400,567,Automatic,5,3836400
Ford,Mustang GT Premium,2011,14,119896,Petrol,5000,412,Manual,5,1834800
Jeep,Compass Sport,2016,9,159325,Petrol,2400,172,Automatic,5,417000
INFINITI,G37 Sport,2008,17,102187,Petrol,3700,330,Manual,5,1251000
Ford,F-150 XLT,2022,3,29716,Petrol,3500,400,Automatic,5,3961500
Porsche,911 Carrera 4S,2007,18,68614,Petrol,3800,355,Automatic,5,6087783
INFINITI,G35 Base,2005,20,159325,Petrol,3500,328,Manual,5,1576260
Chrysler,300C Base,2013,12,140817,Petrol,3600,363,Automatic,5,1146750
Toyota,Camry Solara SLE,2007,18,222089,Petrol,3300,300,Automatic,5,567120
Lexus,IS 300 Base,2018,7,114088,Petrol,3500,399,Automatic,5,2418183
Buick,Enclave Essence,2020,5,89162,Petrol,3600,328,Automatic,5,2455630
BMW,M4 Competition xDrive,2022,3,5171,Petrol,3000,543,Automatic,4,7505583
Pontiac,GTO Base,2005,20,229032,Petrol,6000,400,Manual,4,1834717
Toyota,FJ Cruiser Base,2013,12,85295,Petrol,4000,381,Automatic,5,3064116
Hyundai,Elantra SE,2014,11,193523,Petrol,1800,173,Automatic,5,625500
Porsche,Macan S,2015,10,116402,Petrol,3000,261,Automatic,5,2460300
Hummer,H3 Base,2007,18,247343,Petrol,3700,242,Automatic,5,833583
Tesla,Model 3 Long Range,2021,4,52577,Other,,394,Automatic,5,3085800
Ford,Transit-350 Base,2018,7,378195,Petrol,3700,410,Automatic,2,1501200
Rivian,R1T Launch Edition,2022,3,13971,Other,,835,Automatic,5,6838800
Audi,S4 3.0 Prestige,2012,13,158359,Petrol,3000,333,Automatic,5,1501200
Toyota,4Runner SR5 Premium,2023,2,2253,Petrol,4000,270,Automatic,7,3878100
Tesla,Model 3 Mid Range,2018,7,51499,Other,,346,Automatic,5,2501917
Ford,F-250 Base,1997,28,149347,Petrol,5800,255,Automatic,3,750600
Mercedes-Benz,G-Class G 550 4MATIC,2021,4,120944,Petrol,4000,443,Automatic,5,10842000
Subaru,Legacy 2.5 GT spec.B,2008,17,151278,Petrol,2500,281,Manual,5,1042500
Mercedes-Benz,E-Class E 350,2014,11,108389,Petrol,3500,302,Automatic,5,1559580
BMW,M3 Base,2001,24,107021,Petrol,3200,343,Manual,5,1751400
Mercedes-Benz,C-Class C 250 Sport,2014,11,113639,Petrol,1800,329,Automatic,5,1209300
Toyota,Sienna XLE Limited,2007,18,181260,Petrol,3500,266,Automatic,7,959100
Dodge,Avenger SE,2014,11,200693,Other,3600,173,Automatic,5,542017
BMW,M240 i,2018,7,98170,Petrol,3000,365,Manual,5,2835600
RAM,3500 SLT,2017,8,253104,Diesel,6700,410,Automatic,5,2752117
Mercedes-Benz,GL-Class GL 450 4MATIC,2015,10,135185,Petrol,3000,362,Automatic,7,1701277
Jeep,Gladiator Rubicon,2020,5,45031,Petrol,3600,285,Automatic,5,3961500
Bentley,Continental GT Base,2009,16,28968,Petrol,6000,552,Automatic,4,5254200
Tesla,Model 3 Long Range,2019,6,43650,Other,,346,Automatic,5,3185880
Chevrolet,Corvette Stingray w/2LT,2021,4,4913,Petrol,6200,670,Automatic,5,6997260
Audi,Q5 3.0T Premium Plus,2015,10,96964,Petrol,3000,402,Automatic,5,1584600
Mazda,MX-5 Miata Club,2021,4,8196,Petrol,2000,181,Manual,5,2335200
Bentley,Bentayga W12 Signature,2018,7,51298,Petrol,6000,608,Automatic,7,9656469
Mercedes-Benz,S-Class S500,2005,20,282796,Petrol,5000,621,Automatic,4,583800
BMW,M6 Base,2015,10,28807,Petrol,4400,560,Automatic,4,4995660
GMC,Yukon SLT,2015,10,229801,Petrol,5300,355,Automatic,9,1918117
BMW,750 iL,2001,24,86605,Petrol,5400,326,Automatic,5,984120
Toyota,Tundra Limited,2010,15,143875,Petrol,5700,389,Automatic,5,2243460
Chrysler,300C Base,2007,18,138403,Petrol,5700,350,Automatic,5,1251000
smart,ForTwo Pure,2008,17,99127,Petrol,1000,70,Automatic,2,417000
Toyota,Tundra SR,2018,7,119091,Other,5700,358,Automatic,6,3169200
Hummer,H2 Base,2004,21,209214,Petrol,6000,316,Automatic,5,1376100
BMW,ALPINA B7 Base,2015,10,138403,Petrol,4400,608,Automatic,5,2418600
Land,Rover Range Rover Sport Supercharged,2008,17,226273,Petrol,4200,503,Automatic,5,625500
Audi,A4 2.0T Tech Premium,2018,7,44308,Petrol,2000,252,Automatic,5,2326860
Ford,Focus SE,2017,8,146450,Other,2000,350,Automatic,5,1042500
Mercedes-Benz,E-Class E 550 4MATIC,2014,11,101388,Petrol,4700,577,Automatic,5,2376900
Jeep,Wrangler Unlimited 4xe Sahara,2022,3,16898,Other,2000,375,Automatic,5,4169917
Mercedes-Benz,M-Class ML 350 4MATIC,2014,11,120818,Other,3500,402,Automatic,5,1793100
Jeep,Wrangler Sahara,2008,17,225308,Petrol,3800,285,Automatic,5,750600
Mercedes-Benz,A-Class A 220 4MATIC,2019,6,48763,Petrol,2000,221,Automatic,5,2543700
Chevrolet,Malibu 1LT,2009,16,223698,Petrol,2400,252,Automatic,5,350280
Hummer,H3 Base,2006,19,189902,Petrol,3500,300,Automatic,5,1492860
BMW,i8 Base,2015,10,82076,Other,1500,357,Automatic,5,4420200
Cadillac,XLR Base,2009,16,111725,Petrol,4600,443,Automatic,5,3044100
Lincoln,MKZ Select,2017,8,84143,Petrol,2000,400,Automatic,5,1042500
Chevrolet,Silverado 1500 W/T,2006,19,179004,Petrol,4300,360,Automatic,3,333600
Land,Rover Range Rover Sport HSE,2019,6,84168,Petrol,3000,518,Automatic,5,4161660
Nissan,Titan SL,2021,4,154485,Petrol,5600,400,Automatic,5,2719841
Kia,Telluride SX,2022,3,42995,Petrol,3800,291,Automatic,5,3964919
Chevrolet,Tahoe RST,2023,2,63596,Petrol,5300,433,Automatic,5,5603646
Ford,Mustang GT Premium,2019,6,50855,Petrol,5000,460,Manual,5,3419400
BMW,330 i,2017,8,134055,Petrol,2000,248,Automatic,5,1526220
Land,Rover Range Rover Sport 3.0L Supercharged HSE,2017,8,153228,Petrol,3000,518,Automatic,5,2635357
Porsche,911 Carrera,2010,15,99135,Petrol,3600,500,Automatic,4,4315950
INFINITI,QX56 Base,2011,14,210696,Petrol,5600,420,Automatic,5,1000800
RAM,2500 Tradesman,2020,5,65983,Petrol,6400,410,Automatic,3,3795951
BMW,840 i xDrive,2024,1,2414,Petrol,3000,617,Automatic,5,7506000
MINI,Clubman Cooper S ALL4,2017,8,128667,Petrol,2000,204,Automatic,5,1450326
Cadillac,Escalade ESV Premium Luxury Platinum,2021,4,50694,Petrol,6200,420,Automatic,7,7923000
Audi,R8 5.2 V10 plus,2017,8,98170,Petrol,5200,610,Automatic,5,11676000
RAM,2500 Big Horn,2021,4,73816,Petrol,6400,410,Automatic,5,3623647
Porsche,911 Carrera 4,2014,11,36532,Petrol,3400,503,Manual,4,7130700
Bentley,Continental GT Base,2009,16,69202,Petrol,6000,552,Automatic,4,4044900
Toyota,Tundra SR5,2015,10,159325,Petrol,4600,381,Automatic,5,2251800
Toyota,4Runner SR5,2006,19,217261,Petrol,4000,260,Automatic,7,1409460
Cadillac,CTS 2.0L Turbo Luxury,2019,6,74030,Petrol,2000,268,Automatic,5,2418600
Ford,Focus SE,2014,11,128128,Petrol,2000,160,Automatic,5,916983
BMW,M5 Base,2021,4,21324,Petrol,4400,306,Automatic,5,7247460
Land,Rover Range Rover 3.0L V6 Supercharged HSE,2019,6,66305,Petrol,3000,518,Automatic,5,5045700
Cadillac,Escalade ESV Luxury,2016,9,187488,Petrol,6200,420,Automatic,7,2543700
Chevrolet,Corvette Z06,2018,7,38719,Petrol,6200,650,Automatic,5,7268310
Audi,Q5 2.0T Premium Plus,2015,10,190707,Other,2000,268,Automatic,5,1284360
BMW,ALPINA B7 ALPINA B7 xDrive,2020,5,24296,Petrol,4400,608,Automatic,5,8339833
Maserati,Ghibli S Q4,2018,7,32187,Petrol,3000,430,Automatic,5,3586200
BMW,228 Gran Coupe i xDrive,2020,5,16779,Petrol,2000,301,Automatic,5,2568553
Ford,Expedition Limited,2023,2,15289,Petrol,3500,440,Automatic,8,5295900
Nissan,Frontier SE Crew Cab,2006,19,215652,Petrol,4000,265,Automatic,4,708900
Subaru,BRZ Limited,2022,3,16898,Petrol,2400,228,Automatic,5,2710500
Chevrolet,Malibu LT,2018,7,85456,Petrol,1500,250,Automatic,5,1459500
Ford,Focus SEL,2017,8,128963,Other,2000,160,Automatic,5,1158843
Nissan,Rogue Sport S,2021,4,38624,Petrol,2000,181,Automatic,5,2126700
Volvo,C70 T5,2006,19,98170,Petrol,2500,250,Manual,4,858937
Lincoln,Nautilus Reserve,2021,4,31704,Petrol,2700,335,Automatic,5,4003200
Mercedes-Benz,AMG GT Base,2018,7,45354,Petrol,4000,550,Automatic,2,7047300
Ford,Mustang EcoBoost Premium,2017,8,95756,Petrol,2300,315,Automatic,5,1751400
Ford,Ranger XLT,1999,26,185721,Other,3000,152,Automatic,5,667200
GMC,Yukon SLT,2018,7,137599,Petrol,5300,420,Automatic,5,2993977
RAM,2500 Big Horn,2020,5,82076,Petrol,6400,430,Automatic,3,3744660
Tesla,Model Y Performance,2021,4,28163,Other,,460,Automatic,5,3753000
Lexus,ES 350 Base,2011,14,212433,Petrol,3500,268,Automatic,5,833917
Jeep,Wrangler Rubicon Hard Rock,2016,9,109245,Petrol,3600,285,Automatic,5,2735353
Volvo,XC90 T6 Momentum,2018,7,99779,Petrol,2000,316,Automatic,7,2543700
Porsche,911 R,2016,9,20043,Petrol,4000,500,Manual,5,17514000
BMW,M6 Gran Coupe Base,2017,8,45005,Petrol,4400,600,Automatic,5,4837200
Cadillac,Escalade ESV Platinum Edition,2013,12,191511,Other,6200,403,Automatic,5,1709700
BMW,X5 xDrive35i,2018,7,77248,Petrol,3000,306,Automatic,5,2668800
BMW,X5 xDrive40i,2020,5,8917,Petrol,3000,523,Automatic,7,4720273
Mitsubishi,Outlander SEL,2018,7,46671,Petrol,2400,181,Automatic,5,1626300
Dodge,Ram 1500 ST,2010,15,210984,Other,4700,390,Automatic,6,1083783
Subaru,Impreza 2.0i,2015,10,164542,Petrol,2000,271,Manual,5,958933
Mercedes-Benz,Maybach S S 600,2016,9,29079,Petrol,6000,530,Automatic,5,6671917
Kia,Sportage LX,2023,2,20921,Petrol,2500,187,Automatic,5,2660460
Porsche,911 Turbo Cabriolet,2008,17,82076,Petrol,3600,480,Automatic,5,5796300
Hummer,H3 Base,2007,18,221015,Petrol,3700,242,Automatic,5,834000
Buick,LaCrosse Leather,2014,11,202067,Petrol,3600,304,Automatic,5,934080
Chevrolet,Silverado 1500 High Country,2020,5,141881,Petrol,6200,420,Automatic,5,4077343
Toyota,4Runner SR5,2016,9,163992,Petrol,4000,270,Automatic,7,2418600
Cadillac,Escalade ESV Luxury,2015,10,256690,Petrol,6200,420,Automatic,5,1567920
Subaru,Legacy 2.5i Premium,2015,10,110819,Petrol,2500,256,Automatic,5,1251000
Tesla,Model 3 Long Range,2018,7,69202,Other,,287,Automatic,5,2543617
Ford,Expedition EL XLT,2017,8,292900,Petrol,3500,440,Automatic,5,1376100
Tesla,Model Y Long Range,2022,3,34446,Other,,514,Automatic,7,4128300
Ford,Expedition EL Limited,2017,8,130357,Petrol,3500,440,Automatic,5,2251800
Chevrolet,Silverado 1500 LTZ,2021,4,100193,Petrol,5300,420,Automatic,5,3552006
BMW,X5 xDrive40e,2016,9,147734,Other,,245,Automatic,5,1918033
BMW,335 is,2011,14,131966,Petrol,3000,320,Automatic,5,1668000
Ford,F-150 XLT,2012,13,333294,Petrol,3500,480,Automatic,6,1251000
Land,Rover Range Rover Sport P400 SE Dynamic,2023,2,724,Other,3000,523,Automatic,5,10341600
Porsche,Panamera Edition,2016,9,125440,Petrol,3600,440,Automatic,5,2502000
Kia,Sorento Plug-In Hybrid SX,2022,3,25078,Other,1600,261,Automatic,6,3385957
BMW,M240 i,2017,8,59707,Petrol,3000,335,Automatic,5,2178825
Maserati,Quattroporte Base,2006,19,82076,Petrol,4200,400,Automatic,5,1501200
Ford,F-150 XLT,2017,8,151278,Petrol,2700,450,Automatic,5,2168400
Land,Rover Discovery S,2003,22,196156,Petrol,4600,217,Automatic,7,500400
Ford,F-250 XLT Crew Cab Super Duty,2008,17,253471,Petrol,5400,325,Automatic,5,1251000
Ford,Taurus SHO,2014,11,222757,Petrol,3500,365,Automatic,5,1292700
Land,Rover Range Rover Sport HSE,2012,13,177027,Petrol,5000,510,Automatic,5,850680
Cadillac,Escalade Sport,2023,2,13731,Diesel,3000,420,Automatic,5,9165660
GMC,Sierra 1500 SLT,2021,4,20826,Petrol,5300,355,Automatic,5,4295100
BMW,335 i xDrive,2009,16,112274,Petrol,3000,306,Manual,5,1626300
Porsche,911 Carrera 4S,2003,22,144841,Petrol,3600,415,Manual,5,2001600
Audi,Q5 S line Premium,2022,3,13185,Other,2000,362,Automatic,5,3552673
Lexus,RX 350 F Sport Performance,2020,5,69647,Petrol,3500,295,Automatic,5,3636157
Audi,S4 3.0T Premium Plus,2018,7,42648,Petrol,3000,354,Automatic,5,3169200
Chevrolet,Silverado 1500 LT,2019,6,57970,Petrol,2700,355,Automatic,3,2974878
Chevrolet,Colorado Z71,2019,6,40977,Petrol,3600,310,Automatic,5,3013993
Audi,A5 2.0T Prestige,2018,7,57695,Petrol,2000,354,Automatic,4,2752200
Mazda,Mazda3 s Sport,2008,17,125046,Petrol,2300,191,Manual,5,525420
Jaguar,E-PACE 300 Sport,2021,4,37980,Other,2000,305,Automatic,5,3586117
Ferrari,GTC4Lusso T,2019,6,14275,Petrol,3900,602,Automatic,4,17931000
Toyota,Celica GT,2001,24,196339,Petrol,1800,180,Manual,4,650520
Ford,Excursion Limited 4WD,2003,22,394288,Diesel,6000,325,Automatic,8,1501117
Porsche,718 Spyder Base,2022,3,7564,Petrol,4000,414,Manual,2,11175600
Subaru,WRX STI Base,2016,9,135345,Petrol,2500,305,Manual,5,2835600
Audi,A6 45 Premium Plus,2021,4,53108,Other,2000,444,Automatic,5,3336000
Tesla,Model S P100D,2018,7,16198,Other,,680,Automatic,5,5003917
Mercedes-Benz,AMG GT R,2018,7,6133,Petrol,4000,585,Automatic,5,12384900
Acura,RDX PMC Edition,2021,4,71546,Petrol,2000,293,Automatic,5,3385873
Audi,S4 3.0T Premium Plus,2013,12,224270,Petrol,3000,349,Automatic,5,1743060
Lotus,Evora Base,2010,15,14645,Petrol,3500,400,Manual,5,4587000
Mercedes-Benz,S-Class S 560 4MATIC,2019,6,16898,Petrol,4000,621,Automatic,5,6496860
Chevrolet,Silverado 1500 RST,2023,2,8056,Petrol,5300,420,Automatic,5,4969806
Hyundai,Genesis Coupe 2.0T R-Spec,2013,12,88514,Petrol,2000,348,Manual,4,1501200
BMW,M3 Competition,2021,4,53913,Petrol,3000,530,Automatic,5,5921400
BMW,435 i,2014,11,203582,Petrol,3000,404,Automatic,4,1251000
Land,Rover Range Rover Evoque HSE Dynamic,2016,9,127138,Petrol,2000,380,Automatic,5,2001600
Porsche,911 Targa 4 GTS,2018,7,30577,Petrol,3000,532,Automatic,4,12093000
RAM,3500 Tradesman,2021,4,91732,Diesel,6700,420,Automatic,3,4336800
BMW,X5 xDrive40i,2020,5,7854,Petrol,3000,523,Automatic,7,4837033
Acura,NSX Base,2018,7,10498,Other,3500,573,Automatic,5,12001260
Mercedes-Benz,SL-Class SL500 Roadster,2005,20,204386,Petrol,5000,612,Automatic,2,1167600
Lexus,SC 430 Base,2002,23,144036,Petrol,4300,300,Automatic,4,1334317
Chevrolet,Silverado 1500 Base,2000,25,156106,Petrol,4300,310,Automatic,6,2293500
Buick,Enclave Avenir,2021,4,50181,Petrol,3600,328,Automatic,5,3539663
Lexus,NX 300h Base,2020,5,26433,Other,2500,235,Automatic,5,2768880
Lexus,RX 350 RX 350 F SPORT Handling,2022,3,18086,Petrol,3500,295,Automatic,5,4570153
Chevrolet,Avalanche 1500 LS,2005,20,156341,Other,5300,345,Automatic,6,667117
Mercedes-Benz,SL-Class SL400,2015,10,59014,Petrol,3000,510,Automatic,5,3335833
Chevrolet,Suburban Premier,2019,6,72098,Petrol,6200,420,Automatic,8,4378500
Ford,Transit-350 Base,2015,10,241401,Petrol,3500,320,Automatic,5,1426140
INFINITI,QX60 Luxe,2020,5,61799,Petrol,3500,295,Automatic,7,2677140
Bentley,Continental GTC Base,2008,17,12810,Petrol,6000,552,Automatic,4,6797100
Nissan,350Z Enthusiast,2007,18,188293,Petrol,3500,306,Automatic,5,831915
Rivian,R1S Adventure Package,2023,2,256,Other,,835,Automatic,7,7964700
