Brand,Model,Year,Age,Kilometer,Fuel Type,Engine,Max Power,Transmission,Seats,Price
Maruti,Swift Vdi BSIII,2010,15,120000,Diesel,1248,75,Manual,5,260000
Maruti,Swift Vdi BSIII,2010,15,135000,Diesel,1248,75,Manual,5,300000
Maruti,Swift Vdi BSIII,2010,15,175000,Diesel,1248,75,Manual,5,305000
Maruti,Swift Vdi BSIII,2010,15,110000,Diesel,1248,75,Manual,5,340000
Maruti,Swift Vdi BSIII,2010,15,110000,Diesel,1248,75,Manual,5,350000
Maruti,Swift Vdi BSIII,2010,15,120000,Diesel,1248,75,Manual,5,360000
Maruti,Swift Vdi BSIII,2011,14,188000,Diesel,1248,75,Manual,5,305000
Maruti,Swift VDi BSIII W/ ABS,2010,15,98000,Diesel,1248,75,Manual,5,270000
Maruti,Swift VDi BSIII W/ ABS,2010,15,80000,Diesel,1248,75,Manual,5,285000
Maruti,Swift VDI BSIV,2007,18,112880,Diesel,1248,74,Manual,5,195000
Maruti,Swift VDI BSIV,2011,14,97000,Diesel,1248,74,Manual,5,375000
Maruti,Swift VDI BSIV,2014,11,88000,Diesel,1248,74,Manual,5,375000
Maruti,Swift VDI BSIV,2014,11,120000,Diesel,1248,74,Manual,5,395000
Maruti,Swift VDI BSIV,2014,11,70000,Diesel,1248,74,Manual,5,399000
Maruti,Swift VDI BSIV,2014,11,90000,Diesel,1248,74,Manual,5,400000
Maruti,Swift VDI BSIV,2014,11,65000,Diesel,1248,74,Manual,5,425000
Maruti,Swift VDI BSIV,2014,11,80000,Diesel,1248,74,Manual,5,430000
Maruti,Swift VDI BSIV,2014,11,40000,Diesel,1248,74,Manual,5,455000
Maruti,Swift VDI BSIV,2014,11,70000,Diesel,1248,74,Manual,5,470000
Maruti,Swift VDI BSIV,2014,11,77215,Diesel,1248,74,Manual,5,495000
Maruti,Swift VDI BSIV,2014,11,70000,Diesel,1248,74,Manual,5,520000
Maruti,Swift VDI BSIV,2014,11,90000,Diesel,1248,74,Manual,5,530000
Maruti,Swift VDI BSIV,2014,11,15000,Diesel,1248,74,Manual,5,570000
Maruti,Swift VDI BSIV,2014,11,70000,Diesel,1248,74,Manual,5,570000
Maruti,Swift VDI BSIV,2014,11,141000,Diesel,1248,74,Manual,5,700000
Maruti,Swift VDI BSIV,2015,10,100000,Diesel,1248,74,Manual,5,459999
Maruti,Swift VDI BSIV,2015,10,54723,Diesel,1248,74,Manual,5,470000
Maruti,Swift VDI BSIV,2015,10,30000,Diesel,1248,74,Manual,5,484999
Maruti,Swift VDI BSIV,2015,10,60000,Diesel,1248,74,Manual,5,490000
Maruti,Swift VDI BSIV,2015,10,134000,Diesel,1248,74,Manual,5,525000
Maruti,Swift VDI BSIV,2015,10,180000,Diesel,1248,74,Manual,5,545000
Maruti,Swift VDI BSIV,2015,10,23000,Diesel,1248,74,Manual,5,550000
Maruti,Swift VDI BSIV,2015,10,100000,Diesel,1248,74,Manual,5,573000
Maruti,Swift VDI BSIV,2015,10,31000,Diesel,1248,74,Manual,5,600000
Maruti,Swift VDI BSIV,2015,10,50000,Diesel,1248,74,Manual,5,635000
Maruti,Swift VDI BSIV,2016,9,70000,Diesel,1248,74,Manual,5,535000
Maruti,Swift VDI BSIV,2016,9,70000,Diesel,1248,74,Manual,5,565000
Maruti,Swift VDI BSIV,2016,9,100000,Diesel,1248,74,Manual,5,580000
Maruti,Swift VDI BSIV,2016,9,131111,Diesel,1248,74,Manual,5,595000
Maruti,Swift VDI BSIV,2016,9,30154,Diesel,1248,74,Manual,5,630000
Maruti,Swift VDI BSIV,2017,8,90000,Diesel,1248,74,Manual,5,585000
Maruti,Swift VDI BSIV,2017,8,30000,Diesel,1248,74,Manual,5,590000
Maruti,Swift VDI BSIV,2017,8,110000,Diesel,1248,74,Manual,5,640000
Maruti,Swift VDI Deca,2016,9,210000,Diesel,1248,74,Manual,5,210000
Maruti,Swift VDI Deca,2016,9,70000,Diesel,1248,74,Manual,5,630000
Maruti,Swift VDI Optional,2015,10,100000,Diesel,1248,74,Manual,5,405000
Maruti,Swift VDI Optional,2015,10,60000,Diesel,1248,74,Manual,5,475000
Maruti,Swift VDI Optional,2015,10,120000,Diesel,1248,74,Manual,5,530000
Maruti,Swift VDI Optional,2015,10,80000,Diesel,1248,74,Manual,5,600000
Maruti,Swift VDI Optional,2016,9,50000,Diesel,1248,74,Manual,5,520000
Maruti,Swift VDI Optional,2016,9,50000,Diesel,1248,74,Manual,5,550000
Maruti,Swift VDI Optional,2016,9,120000,Diesel,1248,74,Manual,5,590000
Maruti,Swift VDI Optional,2016,9,47000,Diesel,1248,74,Manual,5,600000
Maruti,Swift VDI Optional,2016,9,70000,Diesel,1248,74,Manual,5,600000
Maruti,Swift VDI Optional,2017,8,30000,Diesel,1248,74,Manual,5,580000
Maruti,Swift VDI Optional,2017,8,30000,Diesel,1248,74,Manual,5,660000
Maruti,Swift VDI Optional,2017,8,56000,Diesel,1248,74,Manual,5,660000
Maruti,Swift VDI Optional,2017,8,58559,Diesel,1248,74,Manual,5,693000
Maruti,Swift VDI Windsong Limited edition,2015,10,100000,Diesel,1248,74,Manual,5,450000
Maruti,Swift VDI Windsong Limited edition,2015,10,114000,Diesel,1248,74,Manual,5,565000
Maruti,Swift VVT VXI,2012,13,8500,Petrol,1197,82,Manual,5,511000
Maruti,Swift VVT VXI,2017,8,46000,Petrol,1197,82,Manual,5,509999
Maruti,Swift VVT VXI,2017,8,20000,Petrol,1197,82,Manual,5,509999
Maruti,Swift VVT ZXI,2017,8,15000,Petrol,1197,82,Manual,5,610000
Maruti,Swift VVT ZXI,2017,8,25000,Petrol,1197,82,Manual,5,625000
Maruti,Swift VXI,2011,14,20000,Petrol,1197,86,Manual,5,280000
Maruti,Swift VXI,2012,13,123000,Petrol,1197,86,Manual,5,328000
Maruti,Swift VXI,2012,13,50000,Petrol,1197,86,Manual,5,330000
Maruti,Swift VXI,2012,13,24300,Petrol,1197,82,Manual,5,340000
Maruti,Swift VXI,2012,13,56246,Petrol,1197,86,Manual,5,369000
Maruti,Swift VXI,2013,12,150000,Petrol,1197,86,Manual,5,325000
Maruti,Swift VXI,2013,12,15000,Petrol,1197,86,Manual,5,350000
Maruti,Swift VXI,2013,12,67082,Petrol,1197,82,Manual,5,371000
Maruti,Swift VXI,2013,12,40000,Petrol,1197,86,Manual,5,400000
Maruti,Swift VXI,2013,12,41800,Petrol,1197,86,Manual,5,450000
Maruti,Swift VXI,2013,12,35000,Petrol,1197,86,Manual,5,450000
Maruti,Swift VXI,2018,7,24400,Petrol,1197,82,Manual,5,550000
Maruti,Swift VXI,2018,7,25000,Petrol,1197,82,Manual,5,560000
Maruti,Swift VXI,2019,6,11500,Petrol,1197,82,Manual,5,550000
Maruti,Swift VXI,2019,6,40000,Petrol,1197,82,Manual,5,550000
Maruti,Swift VXI,2019,6,10000,Petrol,1197,82,Manual,5,585000
Maruti,Swift VXI,2019,6,14548,Petrol,1197,82,Manual,5,595000
Maruti,Swift VXI,2019,6,18000,Petrol,1197,82,Manual,5,600000
Maruti,Swift VXI,2019,6,5000,Petrol,1197,82,Manual,5,610000
Maruti,Swift VXI,2019,6,18000,Petrol,1197,82,Manual,5,610000
Maruti,Swift VXI,2019,6,10000,Petrol,1197,82,Manual,5,615000
Maruti,Swift VXI,2019,6,4000,Petrol,1197,82,Manual,5,630000
Maruti,Swift VXI,2020,5,5000,Petrol,1197,82,Manual,5,570000
Maruti,Swift VXI,2020,5,5000,Petrol,1197,82,Manual,5,600000
Maruti,Swift VXI 2018,2018,7,70000,Petrol,1197,82,Manual,5,509999
Maruti,Swift VXI 2018,2018,7,5000,Petrol,1197,82,Manual,5,550000
Maruti,Swift VXI BSIII,2007,18,120000,Petrol,1298,88,Manual,5,130000
Maruti,Swift VXI BSIII,2008,17,80000,Petrol,1298,88,Manual,5,170000
Maruti,Swift VXI BSIII W/ ABS,2006,19,102000,Petrol,1298,88,Manual,5,215000
Maruti,Swift VXi BSIV,2006,19,93000,Petrol,1197,85,Manual,5,189000
Maruti,Swift VXi BSIV,2009,16,71000,Petrol,1197,85,Manual,5,229999
Maruti,Swift VXI BSIV,2015,10,51000,Petrol,1197,82,Manual,5,475000
Maruti,Swift VXI BSIV,2015,10,150546,Petrol,1197,82,Manual,5,500000
Maruti,Swift VXI BSIV,2016,9,8588,Petrol,1197,82,Manual,5,550000
Maruti,Swift VXI BSIV,2018,7,52000,Petrol,1197,82,Manual,5,610000
Maruti,Swift VXI Deca,2016,9,23700,Petrol,1197,82,Manual,5,470000
Maruti,Swift VXI Deca,2016,9,50000,Petrol,1197,82,Manual,5,482000
Maruti,Swift VXI Deca,2016,9,32000,Petrol,1197,82,Manual,5,500000
Maruti,Swift VXI Deca,2016,9,22947,Petrol,1197,82,Manual,5,500000
Maruti,Swift VXI Deca,2016,9,100000,Petrol,1197,82,Manual,5,500000
Maruti,Swift VXI Deca,2016,9,20000,Petrol,1197,82,Manual,5,520000
Maruti,Swift VXI Optional,2015,10,68000,Petrol,1197,82,Manual,5,405000
Maruti,Swift VXI Optional,2015,10,30000,Petrol,1197,82,Manual,5,440000
Maruti,Swift VXI Optional,2015,10,30000,Petrol,1197,82,Manual,5,450000
Maruti,Swift VXI Optional,2015,10,36600,Petrol,1197,82,Manual,5,515000
Maruti,Swift VXI Optional,2015,10,25000,Petrol,1197,82,Manual,5,550000
Maruti,Swift VXI Optional,2016,9,64000,Petrol,1197,82,Manual,5,450000
Maruti,Swift VXI Optional,2016,9,23700,Petrol,1197,82,Manual,5,470000
Maruti,Swift VXI Optional,2016,9,60000,Petrol,1197,82,Manual,5,500000
Maruti,Swift VXI Optional,2016,9,15000,Petrol,1197,82,Manual,5,500000
Maruti,Swift VXI Optional,2016,9,40000,Petrol,1197,82,Manual,5,500000
Maruti,Swift VXI Optional,2016,9,20000,Petrol,1197,82,Manual,5,540000
Maruti,Swift VXI Optional,2016,9,20000,Petrol,1197,82,Manual,5,550000
Maruti,Swift VXI Optional,2016,9,90000,Petrol,1197,82,Manual,5,570000
Maruti,Swift VXI Optional,2017,8,20000,Petrol,1197,82,Manual,5,500000
Maruti,Swift VXI Optional,2017,8,30000,Petrol,1197,82,Manual,5,573000
Maruti,Swift VXI Optional,2017,8,24522,Petrol,1197,82,Manual,5,600000
Maruti,Swift VXI Windsong Limited edition,2015,10,50000,Petrol,1197,83,Manual,5,434999
Maruti,Swift VXI Windsong Limited edition,2015,10,35000,Petrol,1197,83,Manual,5,450000
Maruti,Swift VXI with ABS,2007,18,60000,Petrol,1197,85,Manual,5,250000
Maruti,Swift VXI with ABS,2009,16,80000,Petrol,1197,85,Manual,5,270000
Maruti,Swift ZDi,2013,12,90000,Diesel,1248,74,Manual,5,409999
Maruti,Swift ZDi,2014,11,90000,Diesel,1248,74,Manual,5,390000
Maruti,Swift ZDi,2014,11,90000,Diesel,1248,74,Manual,5,430000
Maruti,Swift ZDi,2014,11,70000,Diesel,1248,74,Manual,5,440000
Maruti,Swift ZDi,2014,11,89000,Diesel,1248,74,Manual,5,470000
Maruti,Swift ZDi,2014,11,100000,Diesel,1248,74,Manual,5,509999
Maruti,Swift ZDi,2014,11,90000,Diesel,1248,74,Manual,5,530000
Maruti,Swift ZDi,2014,11,68000,Diesel,1248,74,Manual,5,650000
Maruti,Swift ZDI BSIV,2015,10,25000,Diesel,1248,74,Manual,5,600000
Maruti,Swift ZDI BSIV,2017,8,35000,Diesel,1248,74,Manual,5,640000
Maruti,Swift ZDI Plus,2013,12,43978,Diesel,1248,74,Manual,5,450000
Maruti,Swift ZDI Plus,2018,7,60000,Diesel,1248,74,Manual,5,700000
Maruti,Swift ZXI,2012,13,70000,Petrol,1197,86,Manual,5,280000
Maruti,Swift ZXI,2012,13,50000,Petrol,1197,86,Manual,5,345000
Maruti,Swift ZXI,2013,12,60000,Petrol,1197,86,Manual,5,320000
Maruti,Swift ZXI,2013,12,62000,Petrol,1197,82,Manual,5,411000
Maruti,Swift ZXI,2013,12,67000,Petrol,1197,86,Manual,5,420000
Maruti,Swift ZXI,2014,11,50000,Petrol,1197,86,Manual,5,434999
Maruti,Swift ZXI 2018,2018,7,15000,Petrol,1197,82,Manual,5,750000
Maruti,Swift ZXI ABS,2005,20,120000,Petrol,1298,88,Manual,5,130000
Maruti,Swift ZXI ABS,2007,18,100750,Petrol,1298,88,Manual,5,215000
Maruti,Swift ZXI ABS,2011,14,58000,Petrol,1298,88,Manual,5,325000
Maruti,Swift ZXI BSIII,2006,19,44000,Petrol,1298,88,Manual,5,120000
Maruti,Swift ZXI BSIV,2018,7,4773,Petrol,1197,82,Manual,5,730000
Maruti,Swift ZXI Plus,2018,7,40000,Petrol,1197,82,Manual,5,695000
Maruti,Swift ZXI Plus,2018,7,20000,Petrol,1197,82,Manual,5,720000
Maruti,Swift ZXI Plus,2020,5,5000,Petrol,1197,82,Manual,5,578000
Maruti,SX4 Celebration Diesel,2011,14,120000,Diesel,1248,89,Manual,5,242000
Maruti,SX4 Celebration Diesel,2012,13,100000,Diesel,1248,89,Manual,5,300000
Maruti,SX4 Green Vxi (CNG),2010,15,90000,Other,1586,103,Manual,5,250000
Maruti,SX4 S Cross 2015-2017 DDiS 200 Alpha,2015,10,57000,Diesel,1248,89,Manual,5,650000
Maruti,SX4 S Cross 2015-2017 DDiS 200 Alpha,2016,9,28180,Diesel,1248,89,Manual,5,620000
Maruti,SX4 S Cross 2015-2017 DDiS 200 Sigma,2016,9,108000,Diesel,1248,89,Manual,5,675000
Maruti,SX4 S Cross 2015-2017 DDiS 200 Sigma,2017,8,44000,Diesel,1248,89,Manual,5,650000
Maruti,SX4 S Cross 2015-2017 DDiS 200 Zeta,2015,10,15000,Diesel,1248,89,Manual,5,800000
Maruti,SX4 S Cross 2015-2017 DDiS 200 Zeta,2016,9,52000,Diesel,1248,89,Manual,5,675000
Maruti,SX4 S Cross 2015-2017 DDiS 200 Zeta,2016,9,52000,Diesel,1248,89,Manual,5,775000
Maruti,SX4 S Cross 2015-2017 DDiS 200 Zeta,2016,9,33500,Diesel,1248,89,Manual,5,825000
Maruti,SX4 S Cross 2015-2017 DDiS 200 Zeta,2017,8,100000,Diesel,1248,89,Manual,5,600000
Maruti,SX4 S Cross 2015-2017 DDiS 200 Zeta,2017,8,60000,Diesel,1248,89,Manual,5,800000
Maruti,SX4 S Cross 2015-2017 DDiS 200 Zeta,2017,8,70000,Diesel,1248,89,Manual,5,800000
Maruti,SX4 VDI,2012,13,25000,Diesel,1248,89,Manual,5,310000
Maruti,SX4 VDI,2012,13,175000,Diesel,1248,89,Manual,5,325000
Maruti,SX4 VDI,2012,13,120000,Diesel,1248,89,Manual,5,350000
Maruti,SX4 VDI,2014,11,50000,Diesel,1248,89,Manual,5,425000
Maruti,SX4 Vxi BSIII,2007,18,120000,Petrol,1586,105,Manual,5,125000
Maruti,SX4 Vxi BSIII,2007,18,120000,Petrol,1586,105,Manual,5,160000
Maruti,SX4 Vxi BSIII,2008,17,100000,Petrol,1586,105,Manual,5,150000
Maruti,SX4 Vxi BSIII,2009,16,110000,Petrol,1586,105,Manual,5,150000
Maruti,SX4 Vxi BSIII,2009,16,125876,Petrol,1586,105,Manual,5,250000
Maruti,SX4 Vxi BSIV,2011,14,80000,Petrol,1586,103,Manual,5,190000
Maruti,SX4 Vxi BSIV,2011,14,48756,Petrol,1586,103,Manual,5,350000
Maruti,SX4 Vxi BSIV,2012,13,99000,Petrol,1586,103,Manual,5,260000
Maruti,SX4 ZDI,2011,14,85000,Diesel,1248,89,Manual,5,250000
Maruti,SX4 ZDI,2012,13,72000,Diesel,1248,89,Manual,5,600000
Maruti,SX4 ZDI Leather,2011,14,115000,Diesel,1248,89,Manual,5,350000
Maruti,SX4 ZDI Leather,2012,13,70000,Diesel,1248,89,Manual,5,350000
Maruti,SX4 ZDI Leather,2012,13,80000,Diesel,1248,89,Manual,5,380000
Maruti,SX4 ZXI AT,2009,16,90000,Petrol,1586,103,Automatic,5,200000
Maruti,SX4 ZXI AT,2011,14,65000,Petrol,1586,103,Automatic,5,220000
Maruti,SX4 ZXI AT,2011,14,65000,Petrol,1586,103,Automatic,5,260000
Maruti,SX4 ZXI AT Leather,2010,15,30000,Petrol,1586,103,Automatic,5,350000
Maruti,SX4 Zxi BSIII,2009,16,110000,Petrol,1586,105,Manual,5,200000
Maruti,SX4 Zxi BSIII,2010,15,22000,Petrol,1586,105,Manual,5,300000
Maruti,SX4 Zxi BSIII,2010,15,50000,Petrol,1586,105,Manual,5,300000
Maruti,SX4 ZXI MT BSIV,2013,12,60000,Petrol,1586,103,Manual,5,295000
Maruti,SX4 ZXI MT BSIV Leather,2010,15,155000,Petrol,1586,103,Manual,5,285000
Maruti,SX4 Zxi with Leather BSIII,2008,17,110000,Petrol,1586,105,Manual,5,111000
Maruti,SX4 Zxi with Leather BSIII,2008,17,89000,Petrol,1586,105,Manual,5,150000
Maruti,Vitara Brezza LDi,2017,8,16200,Diesel,1248,89,Manual,5,650000
Maruti,Vitara Brezza LDi Option,2016,9,70000,Diesel,1248,89,Manual,5,640000
Maruti,Vitara Brezza LDi Option,2017,8,70000,Diesel,1248,89,Manual,5,650000
Maruti,Vitara Brezza LDi Option,2017,8,70000,Diesel,1248,89,Manual,5,670000
Maruti,Vitara Brezza LDi Option,2017,8,90000,Diesel,1248,89,Manual,5,700000
Maruti,Vitara Brezza LDi Option,2017,8,60000,Diesel,1248,89,Manual,5,710000
Maruti,Vitara Brezza LDi Option,2017,8,53000,Diesel,1248,89,Manual,5,711000
Maruti,Vitara Brezza LDi Option,2018,7,36521,Diesel,1248,89,Manual,5,725000
Maruti,Vitara Brezza VDi,2016,9,70000,Diesel,1248,89,Manual,5,745000
Maruti,Vitara Brezza VDi,2016,9,70000,Diesel,1248,89,Manual,5,750000
Maruti,Vitara Brezza VDi,2017,8,40000,Diesel,1248,89,Manual,5,750000
Maruti,Vitara Brezza VDi,2017,8,51777,Diesel,1248,89,Manual,5,750000
Maruti,Vitara Brezza VDi,2017,8,40000,Diesel,1248,89,Manual,5,780000
Maruti,Vitara Brezza VDi,2018,7,48000,Diesel,1248,89,Manual,5,745000
Maruti,Vitara Brezza VDi,2018,7,5000,Diesel,1248,89,Manual,5,750000
Maruti,Vitara Brezza VDi,2018,7,27000,Diesel,1248,89,Manual,5,800000
Maruti,Vitara Brezza VDi,2018,7,32600,Diesel,1248,89,Manual,5,819999
Maruti,Vitara Brezza VDi,2018,7,35000,Diesel,1248,89,Manual,5,825000
Maruti,Vitara Brezza VDi,2020,5,15000,Diesel,1248,89,Manual,5,810000
Maruti,Vitara Brezza VDi AMT,2019,6,6500,Diesel,1248,89,Automatic,5,860000
Maruti,Vitara Brezza VDi AMT,2019,6,35000,Diesel,1248,89,Automatic,5,860000
Maruti,Vitara Brezza VDi Option,2016,9,110000,Diesel,1248,89,Manual,5,610000
Maruti,Vitara Brezza VDi Option,2016,9,80000,Diesel,1248,89,Manual,5,650000
Maruti,Vitara Brezza VDi Option,2016,9,86000,Diesel,1248,89,Manual,5,700000
Maruti,Vitara Brezza VDi Option,2017,8,50000,Diesel,1248,89,Manual,5,725000
Maruti,Vitara Brezza VDi Option,2017,8,50000,Diesel,1248,89,Manual,5,760000
Maruti,Vitara Brezza VDi Option,2017,8,75000,Diesel,1248,89,Manual,5,775000
Maruti,Vitara Brezza VDi Option,2017,8,80000,Diesel,1248,89,Manual,5,775000
Maruti,Vitara Brezza VDi Option,2017,8,100000,Diesel,1248,89,Manual,5,775000
Maruti,Vitara Brezza VDi Option,2017,8,51146,Diesel,1248,89,Manual,5,800000
Maruti,Vitara Brezza VDi Option,2018,7,50000,Diesel,1248,89,Manual,5,770000
Maruti,Vitara Brezza ZDi,2016,9,80000,Diesel,1248,89,Manual,5,750000
Maruti,Vitara Brezza ZDi,2017,8,60000,Diesel,1248,89,Manual,5,725000
Maruti,Vitara Brezza ZDi,2017,8,90000,Diesel,1248,89,Manual,5,750000
Maruti,Vitara Brezza ZDi,2017,8,15381,Diesel,1248,89,Manual,5,800000
Maruti,Vitara Brezza ZDi,2017,8,110000,Diesel,1248,89,Manual,5,813000
Maruti,Vitara Brezza ZDi,2017,8,61260,Diesel,1248,89,Manual,5,861000
Maruti,Vitara Brezza ZDi,2018,7,17000,Diesel,1248,89,Manual,5,835000
Maruti,Vitara Brezza ZDi,2018,7,50000,Diesel,1248,89,Manual,5,875000
Maruti,Vitara Brezza ZDi,2018,7,36500,Diesel,1248,89,Manual,5,910000
Maruti,Vitara Brezza ZDi,2018,7,58511,Diesel,1248,89,Manual,5,950000
Maruti,Vitara Brezza ZDi,2019,6,9000,Diesel,1248,89,Manual,5,890000
Maruti,Vitara Brezza ZDi,2019,6,10000,Diesel,1248,89,Manual,5,892000
Maruti,Vitara Brezza ZDi AMT,2018,7,50000,Diesel,1248,89,Automatic,5,900000
Maruti,Vitara Brezza ZDi AMT,2018,7,25000,Diesel,1248,89,Automatic,5,911999
Maruti,Vitara Brezza ZDi AMT,2020,5,7400,Diesel,1248,89,Automatic,5,925000
Maruti,Vitara Brezza ZDi Plus,2016,9,100000,Diesel,1248,89,Manual,5,730000
Maruti,Vitara Brezza ZDi Plus,2016,9,83000,Diesel,1248,89,Manual,5,750000
Maruti,Vitara Brezza ZDi Plus,2016,9,63000,Diesel,1248,89,Manual,5,839000
Maruti,Vitara Brezza ZDi Plus,2016,9,100000,Diesel,1248,89,Manual,5,850000
Maruti,Vitara Brezza ZDi Plus,2017,8,52000,Diesel,1248,89,Manual,5,800000
Maruti,Vitara Brezza ZDi Plus,2017,8,35000,Diesel,1248,89,Manual,5,830000
Maruti,Vitara Brezza ZDi Plus,2017,8,53619,Diesel,1248,89,Manual,5,850000
Maruti,Vitara Brezza ZDi Plus,2017,8,40000,Diesel,1248,89,Manual,5,869999
Maruti,Vitara Brezza ZDi Plus,2017,8,60000,Diesel,1248,89,Manual,5,869999
Maruti,Vitara Brezza ZDi Plus,2017,8,25000,Diesel,1248,89,Manual,5,880000
Maruti,Vitara Brezza ZDi Plus,2019,6,40000,Diesel,1248,89,Manual,5,900000
Maruti,Vitara Brezza ZDi Plus,2019,6,50000,Diesel,1248,89,Manual,5,980000
Maruti,Vitara Brezza ZDi Plus AMT,2019,6,9850,Diesel,1248,89,Automatic,5,1025000
Maruti,Vitara Brezza ZDi Plus AMT Dual Tone,2018,7,35000,Diesel,1248,89,Automatic,5,833000
Maruti,Vitara Brezza ZDi Plus Dual Tone,2016,9,110000,Diesel,1248,89,Manual,5,700000
Maruti,Vitara Brezza ZDi Plus Dual Tone,2016,9,40000,Diesel,1248,89,Manual,5,720000
Maruti,Vitara Brezza ZDi Plus Dual Tone,2016,9,100000,Diesel,1248,89,Manual,5,765000
Maruti,Vitara Brezza ZDi Plus Dual Tone,2016,9,60000,Diesel,1248,89,Manual,5,780000
Maruti,Vitara Brezza ZDi Plus Dual Tone,2016,9,190000,Diesel,1248,89,Manual,5,791000
Maruti,Vitara Brezza ZDi Plus Dual Tone,2016,9,90000,Diesel,1248,89,Manual,5,800000
Maruti,Vitara Brezza ZDi Plus Dual Tone,2016,9,70000,Diesel,1248,89,Manual,5,800000
Maruti,Vitara Brezza ZDi Plus Dual Tone,2016,9,90150,Diesel,1248,89,Manual,5,919999
Maruti,Vitara Brezza ZDi Plus Dual Tone,2016,9,45000,Diesel,1248,89,Manual,5,950000
Maruti,Vitara Brezza ZDi Plus Dual Tone,2016,9,46000,Diesel,1248,89,Manual,5,950000
Maruti,Vitara Brezza ZDi Plus Dual Tone,2017,8,32000,Diesel,1248,89,Manual,5,775000
Maruti,Vitara Brezza ZDi Plus Dual Tone,2017,8,50000,Diesel,1248,89,Manual,5,925000
Maruti,Vitara Brezza ZDi Plus Dual Tone,2018,7,25000,Diesel,1248,89,Manual,5,950000
Maruti,Vitara Brezza ZXI Plus AT Dual Tone,2020,5,10000,Petrol,1462,103,Automatic,5,737000
Maruti,Wagon R AMT VXI,2015,10,50000,Petrol,998,67,Automatic,5,390000
Maruti,Wagon R AMT VXI,2015,10,20000,Petrol,998,67,Automatic,5,400000
Maruti,Wagon R AMT VXI,2017,8,50000,Petrol,998,67,Automatic,5,350000
Maruti,Wagon R AMT VXI,2017,8,29000,Petrol,998,67,Automatic,5,380000
Maruti,Wagon R AMT VXI,2017,8,20000,Petrol,998,67,Automatic,5,430000
Maruti,Wagon R AMT VXI,2017,8,35000,Petrol,998,67,Automatic,5,440000
Maruti,Wagon R AMT VXI,2018,7,35000,Petrol,998,67,Automatic,5,420000
Maruti,Wagon R AMT VXI,2018,7,5000,Petrol,998,67,Automatic,5,445000
Maruti,Wagon R AMT VXI,2018,7,30000,Petrol,998,67,Automatic,5,448000
Maruti,Wagon R AMT VXI Option,2018,7,30000,Petrol,998,67,Automatic,5,472000
Maruti,Wagon R AMT VXI Option,2018,7,8000,Petrol,998,67,Automatic,5,509999
Maruti,Wagon R AMT VXI Plus,2017,8,20000,Petrol,998,67,Automatic,5,475000
Maruti,Wagon R AX,2006,19,60000,Petrol,998,67,Automatic,5,75000
Maruti,Wagon R AX BSIII,2006,19,100000,Petrol,1061,64,Automatic,5,100000
Maruti,Wagon R AX BSIV,2011,14,65000,Petrol,998,67,Manual,5,250000
Maruti,Wagon R AX Minor,2007,18,63000,Petrol,1061,67,Automatic,5,80000
Maruti,Wagon R CNG LXI,2013,12,80000,Other,998,58,Manual,5,270000
Maruti,Wagon R Duo Lxi,2010,15,66444,Other,998,58,Manual,5,160000
Maruti,Wagon R Duo Lxi,2011,14,300000,Other,998,58,Manual,5,300000
Maruti,Wagon R Duo Lxi,2012,13,70000,Other,998,58,Manual,5,231000
Maruti,Wagon R Duo Lxi,2012,13,100000,Other,998,58,Manual,5,300000
Maruti,Wagon R Duo Lxi,2012,13,60000,Other,998,58,Manual,5,300000
Maruti,Wagon R LX,2005,20,110000,Petrol,998,67,Manual,5,110000
Maruti,Wagon R LX,2006,19,198000,Petrol,998,67,Manual,5,65000
Maruti,Wagon R LX,2006,19,80000,Petrol,998,67,Manual,5,130000
Maruti,Wagon R LX BSIII,2006,19,90000,Petrol,1061,64,Manual,5,80000
Maruti,Wagon R LX BSIII,2007,18,80000,Petrol,1061,64,Manual,5,100000
Maruti,Wagon R LX BSIII,2008,17,100000,Petrol,1061,64,Manual,5,80000
Maruti,Wagon R LX BSIII,2009,16,70000,Petrol,1061,64,Manual,5,235000
Maruti,Wagon R LX BSIII,2010,15,110000,Petrol,1061,64,Manual,5,200000
Maruti,Wagon R LX Minor,2007,18,100000,Petrol,1061,67,Manual,5,85000
Maruti,Wagon R LX Minor,2007,18,100000,Petrol,1061,67,Manual,5,125000
Maruti,Wagon R LX Minor,2009,16,80000,Petrol,998,67,Manual,5,160000
Maruti,Wagon R LX Minor,2010,15,120000,Petrol,1061,67,Manual,5,120000
Maruti,Wagon R LX Minor,2013,12,90000,Petrol,998,67,Manual,5,300000
Maruti,Wagon R LXI,2003,22,147000,Petrol,998,67,Manual,5,50000
Maruti,Wagon R LXI,2003,22,167000,Petrol,998,67,Manual,5,55000
Maruti,Wagon R LXI,2003,22,40000,Petrol,998,67,Manual,5,135000
Maruti,Wagon R LXI,2003,22,65000,Petrol,998,67,Manual,5,145000
Maruti,Wagon R LXI,2004,21,70000,Petrol,998,67,Manual,5,70000
Maruti,Wagon R LXI,2004,21,110000,Petrol,998,67,Manual,5,85000
Maruti,Wagon R LXI,2004,21,120000,Petrol,998,67,Manual,5,120000
Maruti,Wagon R LXI,2005,20,35000,Petrol,998,67,Manual,5,65000
Maruti,Wagon R LXI,2005,20,90000,Petrol,998,67,Manual,5,65000
Maruti,Wagon R LXI,2005,20,188000,Petrol,998,67,Manual,5,70000
